width,height,brightness,saturation,colorfulness,white_border_share,edge_density,dominant_hue,file
400,400,216.68433153125002,0.09829626586233245,26.69210868155674,0.3136875,2.1145157330827065,147.0,084441448ea6fec6.jpg
400,400,159.12149678125,0.40975091103813566,83.45422632668843,0.04784375,7.730007728696742,146.0,084816bcdbb042e4.jpg
400,400,190.12487639375,0.1661128694189362,49.474916827269354,0.0370625,7.875506904761905,138.0,084ebcc5a49a38df.png
400,400,170.85449058125,0.2859002379628289,84.31176285073585,0.034109375,7.155290629699247,81.0,0858406423905695.jpg
400,400,188.38962443125,0.23497246198341032,65.87545256601571,0.07209375,8.919766096491227,199.0,085a1309289996c4.jpg
400,371,178.10821731132077,0.31565498233522266,76.77251857087151,0.050741402881480706,7.377139141796836,30.0,0866faf362f14061.jpg
400,400,215.83312896249998,0.1632377004852808,40.75862094846584,0.379109375,4.419773092105263,147.0,0869fe2b6ca44bd7.jpg
400,400,206.47324011875,0.08950777634739411,25.97742542245146,0.609140625,2.3652218609022557,16.0,087cd009e27be359.jpg
400,400,170.23467074375,0.3552650907220656,66.44710824231687,0.01928125,6.7232677944862145,26.0,087e0c19018f41a4.jpg
400,400,131.0094390375,0.31656072679317515,44.82095908429348,0.00403125,7.261786484962406,139.0,08918429e23e4fb3.jpg
400,400,163.84669708125,0.2669519578978905,25.81214864953298,0.0,1.3453407644110276,18.0,0897f9a8a3e720eb.jpg
400,400,205.9846913375,0.19029178817092257,65.90972507550698,0.00296875,6.241088486842105,20.0,08a6bf82fddbb38d.jpg
400,400,190.83157493125,0.17325694853889245,45.970149691305096,0.013875,6.470172857142856,234.0,08ac5a3e6fd7363f.jpg
400,400,246.9181714625,0.011967558527358556,16.184718366865877,0.985015625,1.6285554699248124,73.0,08ba5548869ce40e.jpg
400,400,192.01165741875,0.21420778641091037,45.042338226187056,0.180890625,6.215399213659148,109.0,08c1cdc34f6f4e93.jpg
400,400,187.78203024999996,0.37436400546340803,109.04483901612656,0.04515625,6.396498609022556,37.0,08d47aac28e80c3a.jpg
